8327|A|IGA|KLEMPERT|Poczta Konopki, ul. Kwiatowa 14                                                                               |mławski                                 |MAZOWIECKIE                                       |06560|1|50020|R|29990
184055|B|IGA|KLESZONKOWSKA|Poczta Filia UP Zegrze Południowe, ul. Modlińska 1                                                            |legionowski                             |MAZOWIECKIE                                       |05135|1|65610|O|67455
8381|A|TOMASZ|KLIFIK|Poczta Płochocin, ul. Lipowa 1                                                                                |warszawski zachodni                     |MAZOWIECKIE                                       |05860|1|63380|O|42214
183776|B|MATYLDA|KLILAŃSKA|Poczta Wilga, ul. Warszawska 58                                                                               |garwoliński                             |MAZOWIECKIE                                       |08470|1|59590|O|118470
8072|A|NADIA|KLIMASCHA|Poczta Zuzela 82                                                                                              |ostrowski                               |MAZOWIECKIE                                       |07321|1|105650|O|371205
7703|A|GABRIEL|KLIMIAT|Skrytki Pocztowe Poczta Nowy Dwór Mazowiecki 005, ul. Pułkownika Malewicza E. 117                             |nowodworski                             |MAZOWIECKIE                                       |05160|1|55040|O|224862.25
183977|B|ALICJA|KLINTUSZ|Poczta Płock 005, ul. Czwartaków 5                                                                            |M. Płock                                |MAZOWIECKIE                                       |09403|1|57120|O|336950
7923|A|MICHALINA|KLISZKO|Poczta Blichowo, ul. Blichowo 1A 99                                                                           |płocki                                  |MAZOWIECKIE                                       |09452|1|45920|R|131385
8721|A|ANTONI|KLONNEK|Poczta Grębków koło Kałuszyna 34                                                                              |węgrowski                               |MAZOWIECKIE                                       |07110|1|71200|O|11213.1
183787|B|SARA|KNAPILIK|Poczta Gąsewo, ul. Reymonta 16                                                                                |makowski                                |MAZOWIECKIE                                       |06213|1|42990|O|49100
8142|A|NATAN|KNIAŻYŃSKI|Poczta Siedlce 005, ul. Warszawska 93                                                                         |M. Siedlce                              |MAZOWIECKIE                                       |08103|1|38590|O|161795.75
182940|B|KORNELIA|KNILING|Poczta Jadów, ul. Jana Pawła II 23                                                                            |wołomiński                              |MAZOWIECKIE                                       |05280|1|10980|O|146195
184105|B|FABIAN|KNOŚKA|Poczta Ostrołęka 007, ul. Żeromskiego 13                                                                      |M. Ostrołęka                            |MAZOWIECKIE                                       |07417|1|46080|R|15905
183254|B|KSAWERY|KOBIEC|Poczta Soczewka, ul. Soczewka 25                                                                              |płocki                                  |MAZOWIECKIE                                       |09506|1|37770|R|29000
8115|A|IGNACY|KOBRYŁO|Poczta Ostrówek koło Węgrowa, ul. Fabryczna 136a 69                                                           |węgrowski                               |MAZOWIECKIE                                       |07132|1|41130|R|211000
8453|A|MICHALINA|KOCIENCKI|Poczta Olszanka koło Łosic 78                                                                                 |łosicki                                 |MAZOWIECKIE                                       |08207|1|10090|R|103650
183359|B|ZUZANNA|KOCIURA|Skrytki Pocztowe Poczta Pruszków 006, ul. Helenowska 3                                                        |pruszkowski                             |MAZOWIECKIE                                       |05804|1|52680|R|216270
184403|B|MIŁOSZ|KOCKAR|Poczta Lipowiec Kościelny, ul. Kościelny 213                                                                  |mławski                                 |MAZOWIECKIE                                       |06545|1|50890|O|83050
8050|A|SARA|KODNIANKO|Poczta Ostrówek koło Węgrowa, ul. Fabryczna 136a 33                                                           |węgrowski                               |MAZOWIECKIE                                       |07132|1|11550|R|107170
7721|A|LILIANNA|KOELLNER|Poczta Zatory 13                                                                                              |pułtuski                                |MAZOWIECKIE                                       |07217|1|25630|O|110590
183771|B|STANISŁAW|KOFTUN|Poczta Marki 001, ul. Sportowa 1                                                                              |wołomiński                              |MAZOWIECKIE                                       |05270|1|19150|R|86165
8293|A|AGATA|KOKORUZA|Poczta Wola Prażmowska 77                                                                                     |piaseczyński                            |MAZOWIECKIE                                       |05505|1|30645|R|73770
8456|A|MIKOŁAJ|KOLBIERZ|Poczta Nowy Kazuń, ul. Generała Bordziłowskiego 6                                                             |nowodworski                             |MAZOWIECKIE                                       |05154|1|20080|R|44985
183124|B|IGOR|KOLCAN|Poczta Górzno koło Garwolina 76                                                                               |garwoliński                             |MAZOWIECKIE                                       |08404|1|15285|R|32550
183086|B|ANASTAZJA|KOLEŃKIEWICZ|Poczta Osieck, ul. Rynek 6                                                                                    |otwocki                                 |MAZOWIECKIE                                       |08445|1|22715|R|9980
183345|B|JAN|KOLONOWSKA|Poczta Sokołów Podlaski 003, ul. Długa 36                                                                     |sokołowski                              |MAZOWIECKIE                                       |08301|1|88460|O|103500
184427|B|HELENA|KOLORZ|Skrytki Pocztowe Poczta Płońsk 001, ul. Grunwaldzka 42                                                        |płoński                                 |MAZOWIECKIE                                       |09100|1|80210|O|101290
183240|B|KAROL|KONAWKA|Poczta Wilga, ul. Warszawska 58                                                                               |garwoliński                             |MAZOWIECKIE                                       |08470|1|53345|R|73770
7762|A|JAN|KONDRASZOW|Poczta Bieżuń 89                                                                                              |żuromiński                              |MAZOWIECKIE                                       |09320|1|35690|R|93150
7882|A|WOJCIECH|KONEJKO|Poczta Kałuszyn, ul. Warszawska 90                                                                            |miński                                  |MAZOWIECKIE                                       |05310|1|40200|R|16581.300000000003
183512|B|KRZYSZTOF|KONKOLEC|Poczta Mława 001, ul. Żwirki 2                                                                                |mławski                                 |MAZOWIECKIE                                       |06500|1|32545|R|404415
8372|A|NINA|KONOBAJ|Poczta Płock 009, ul. Gierzyńskiego 17                                                                        |M. Płock                                |MAZOWIECKIE                                       |09407|1|106300|O|969552.65
8388|A|LENA|KONOPALSKI|Poczta Glinojeck, ul. Generała Bema Józefa 1                                                                  |ciechanowski                            |MAZOWIECKIE                                       |06450|1|57040|O|77385
184342|B|GABRIEL|KONSTANTOPULOS|Poczta Ciechanów 006, ul. Batalionów Chłopskich 17A 21                                                        |ciechanowski                            |MAZOWIECKIE                                       |06413|1|18045|R|51790
8199|A|BARTŁOMIEJ|KOPERDOWSKI|Poczta Płock 004, ul. Jachowicza 21                                                                           |M. Płock                                |MAZOWIECKIE                                       |09402|1|45470|O|27995.5
8605|A|GABRIELA|KORATNIK|Poczta Chorzele, ul. Mostowa 13                                                                               |przasnyski                              |MAZOWIECKIE                                       |06330|1|85600|O|193276
183934|B|ANTONINA|KORDANA|Poczta Czosnów, ul. Strażacka 10                                                                              |nowodworski                             |MAZOWIECKIE                                       |05152|1|49955|R|138300
183890|B|KAMIL|KORDYSIAK|Poczta Siedlce 004, ul. Brzeska 131                                                                           |M. Siedlce                              |MAZOWIECKIE                                       |08102|1|13215|R|133275
183003|B|BARTOSZ|KORGALA|Poczta Piaseczno koło Warszawy 001, ul. Kościuszki 43                                                         |piaseczyński                            |MAZOWIECKIE                                       |05500|1|14690|R|134750
183743|B|MARCEL|KORHAN|Poczta Łęg Probostwo, ul. Łęg Probostwo 20                                                                    |płocki                                  |MAZOWIECKIE                                       |09209|1|103420|O|84590
183201|B|ALEKSANDER|KORNIJENKO|Poczta Kołbiel, ul. Kościuszki 1                                                                              |otwocki                                 |MAZOWIECKIE                                       |05340|1|31290|O|46830
183557|B|MAKSYMILIAN|KOROLOS|Poczta Latowicz, ul. Świętego Ducha 19                                                                        |miński                                  |MAZOWIECKIE                                       |05334|1|28725|R|52235
183187|B|ALICJA|KORONKIEWICZ|Poczta Mława 001, ul. Żwirki 2                                                                                |mławski                                 |MAZOWIECKIE                                       |06500|1|65100|O|103500
7843|A|MARIA|KORPYŁO|Poczta Bodzanów koło Płocka, ul. Orzeszkowej 25                                                               |płocki                                  |MAZOWIECKIE                                       |09470|1|9820|R|192010.5
182959|B|ALEKSANDER|KORST|Poczta Szelków Nowy 43                                                                                        |makowski                                |MAZOWIECKIE                                       |06220|1|88370|O|130370
184314|B|DAWID|KORYBSKI|Poczta Parysów, ul. Kościuszki 28                                                                             |garwoliński                             |MAZOWIECKIE                                       |08441|1|103450|O|52347
8095|A|BARTŁOMIEJ|KOSCHNICKA|Poczta Piski 82                                                                                               |ostrołęcki                              |MAZOWIECKIE                                       |07406|1|37005|R|64830
7750|A|GABRIELA|KOSIDOR|Poczta Góra Kalwaria 001, ul. Kalwaryjska 14                                                                  |piaseczyński                            |MAZOWIECKIE                                       |05530|1|12915|R|88554.25
183049|B|POLA|KOSIENKOWSKI|Poczta Olszewo-Borki, ul. 3 Maja 3                                                                            |ostrołęcki                              |MAZOWIECKIE                                       |07415|1|22190|O|103600
183147|B|MILENA|KOSSATZ|Poczta Szczytno koło Płońska agencja pocztowa UP Załuski 29                                                   |płoński                                 |MAZOWIECKIE                                       |09141|1|95080|O|164900
8525|A|MACIEJ|KOSTIUCHOW|Poczta Płock 004, ul. Jachowicza 21                                                                           |M. Płock                                |MAZOWIECKIE                                       |09402|1|54790|O|181525.85
8403|A|KAJETAN|KOSTYLAN|Poczta Sobienie-Jeziory, ul. Garwolińska 18                                                                   |otwocki                                 |MAZOWIECKIE                                       |08443|1|32940|O|429780.2
183471|B|ADAM|KOSYŁA|Skrytki Pocztowe Poczta Płock 012, ul. Wyszogrodzka 161                                                       |M. Płock                                |MAZOWIECKIE                                       |09410|1|107810|O|75585
7743|A|NIKODEM|KOSZAL|Skrytki Pocztowe Poczta Ostrołęka 002, ul. Graniczna 8                                                        |M. Ostrołęka                            |MAZOWIECKIE                                       |07410|1|19200|R|210088.5
183481|B|KAMIL|KOTANOWSKA|Poczta Marki 001, ul. Sportowa 1                                                                              |wołomiński                              |MAZOWIECKIE                                       |05270|1|52590|O|49500
8719|A|JAN|KOTAROWICZ|Poczta Tłuszcz, ul. Warszawska 4                                                                              |wołomiński                              |MAZOWIECKIE                                       |05240|1|19315|R|43500
184000|B|IGA|KOTROWSKA|Poczta Otrębusy, ul. Wiejska 1                                                                                |pruszkowski                             |MAZOWIECKIE                                       |05805|1|11320|O|218990
8149|A|MATYLDA|KOTÓW|Poczta Domanice, ul. Domanice 52                                                                              |siedlecki                               |MAZOWIECKIE                                       |08113|1|38850|R|407786.5
8384|A|MICHAŁ|KOWALK|Poczta Czerwonka koło Makowa Mazowieckiego, ul. Młynarska 9                                                   |makowski                                |MAZOWIECKIE                                       |06232|1|14770|O|76900
184144|B|ŁUCJA|KOWIAŁO|Poczta Dęblin 001, ul. Bankowa 17                                                                             |rycki                                   |LUBELSKIE                                         |08530|1|44285|R|13245
8020|A|NIKODEM|KOZEK|Poczta Dobrzyków, ul. Obrońców Dobrzykowa 54                                                                  |płocki                                  |MAZOWIECKIE                                       |09522|1|47470|O|147909.25
7723|A|MARIA|KOZIMILA|Skrytki Pocztowe Poczta Pruszków 006, ul. Helenowska 3                                                        |pruszkowski                             |MAZOWIECKIE                                       |05804|1|49365|R|171006.3
8134|A|DOMINIK|KOŁDER|Poczta Wola Mystkowska 90                                                                                     |wyszkowski                              |MAZOWIECKIE                                       |07206|1|48010|R|310987.2
8030|A|MATYLDA|KOŁOSZKO|Poczta Sypniewo koło Ostrołęki, ul. Ostrołęcka 31                                                             |makowski                                |MAZOWIECKIE                                       |06216|1|27595|R|102141
7897|A|EMILIA|KOŚCIŃCZYK|Poczta Górzno koło Garwolina 88                                                                               |garwoliński                             |MAZOWIECKIE                                       |08404|1|23900|R|87520.5
183285|B|JULIA|KRACZYKIEWICZ|Poczta Miedzna koło Węgrowa, ul. Bednarska 7                                                                  |węgrowski                               |MAZOWIECKIE                                       |07106|1|19015|R|100320
8060|A|LENA|KRAMICZ|Poczta Białobrzegi koło Zegrza, ul. Wojska Polskiego 13                                                       |legionowski                             |MAZOWIECKIE                                       |05127|1|106580|O|75078
183892|B|BRUNO|KRANZOWICZ|Poczta Nowa Wieś koło Ostrołęki, ul. Parkowa 1                                                                |ostrołęcki                              |MAZOWIECKIE                                       |07416|1|5770|R|206790
7907|A|JULIAN|KRAWCIÓW|Poczta Jadów, ul. Jana Pawła II 23                                                                            |wołomiński                              |MAZOWIECKIE                                       |05280|1|65580|O|31050
8383|A|BARTŁOMIEJ|KRECIELEWSKI|Poczta Jabłonna Lacka, ul. Targowa 2                                                                          |sokołowski                              |MAZOWIECKIE                                       |08304|1|33550|O|98467.5
184465|B|STANISŁAW|KREUZAL|Poczta Klembów, ul. Żymirskiego 1 A 42                                                                        |wołomiński                              |MAZOWIECKIE                                       |05205|1|17410|R|14500
8535|A|JULIAN|KROLEWSKI|Poczta Sochocin, ul. Nadrzeczna 13                                                                            |płoński                                 |MAZOWIECKIE                                       |09110|1|95300|O|217600
183320|B|JULIAN|KRONCIG|Poczta Nieporęt, ul. Chłodna 1a 61                                                                            |legionowski                             |MAZOWIECKIE                                       |05126|1|99020|O|14790
7707|A|JULIA|KROPIK|Skrytki Pocztowe Poczta Otwock 004 (Świder), ul. Jasna 3                                                      |otwocki                                 |MAZOWIECKIE                                       |05402|1|81650|O|296349.55
184064|B|MARCELINA|KRUMPHOLZ|Poczta Siennica koło Mińska Mazowieckiego, ul. Kołbielska 3                                                   |miński                                  |MAZOWIECKIE                                       |05332|1|6805|R|253770
7674|A|KLARA|KRUPIENKO|Skrytki Pocztowe Poczta Ostrołęka 001, ul. Kopernika 9                                                        |M. Ostrołęka                            |MAZOWIECKIE                                       |07400|1|30960|O|151699.75
184049|B|OLIWIA|KRUSZOWSKI|Poczta Pniewy koło Grójca 70                                                                                  |grójecki                                |MAZOWIECKIE                                       |05652|1|35050|R|179500
183343|B|FRANCISZEK|KRYSZLIŃSKI|Poczta Pilawa, Al. Wyzwolenia 75                                                                              |garwoliński                             |MAZOWIECKIE                                       |08440|1|48450|R|103000
8146|A|TOMASZ|KRYSZTOFORSKI VEL CHRYSZ|Poczta Chorzele, ul. Mostowa 13                                                                               |przasnyski                              |MAZOWIECKIE                                       |06330|1|86410|O|93222
8614|A|LENA|KRZAKA|Skrytki Pocztowe Poczta Wyszków 004, ul. Sowińskiego 63                                                       |wyszkowski                              |MAZOWIECKIE                                       |07202|1|17995|R|167895
7752|A|IGA|KRZECHOWIECKI|Poczta Płock 011, ul. Walecznych 9                                                                            |M. Płock                                |MAZOWIECKIE                                       |09409|1|108520|O|38410
183584|B|MICHAŁ|KRZEMIEŃ-OJAK|Skrytki Pocztowe Poczta Sokołów Podlaski 003, ul. Długa 36                                                    |sokołowski                              |MAZOWIECKIE                                       |08301|1|11420|O|223637
8316|A|TYMOTEUSZ|KRZOWSKI|Poczta Biała koło Płocka, ul. Biała 129                                                                       |płocki                                  |MAZOWIECKIE                                       |09411|1|12370|R|127442.5
8508|A|AMELIA|KRZYSZNOWSKA|Poczta Platerów 7                                                                                             |łosicki                                 |MAZOWIECKIE                                       |08210|1|27840|R|417400.5
8097|A|JOANNA|KRZYSZTOWICZ|Poczta Ostrołęka 004, ul. Korczaka 4                                                                          |M. Ostrołęka                            |MAZOWIECKIE                                       |07409|1|10750|O|312531.5
184127|B|KORNELIA|KRZYWOSZ|Poczta Wołomin 004                                                                                            |wołomiński                              |MAZOWIECKIE                                       |05203|1|55330|O|29990
8186|A|MILENA|KRZYŻANIAK|Poczta Staroźreby, ul. Kościelna 39                                                                           |płocki                                  |MAZOWIECKIE                                       |09440|1|19365|R|23841
184021|B|BORYS|KRĘPIĆ|Poczta Bielany, ul. Bielany Jarosławy 45                                                                      |sokołowski                              |MAZOWIECKIE                                       |08311|1|29870|O|103500
183349|B|BARTŁOMIEJ|KSIEŻNIAK|Poczta Ostrołęka 007, ul. Żeromskiego 13                                                                      |M. Ostrołęka                            |MAZOWIECKIE                                       |07417|1|29045|R|463395
7770|A|KAJETAN|KUBAZIK|Poczta Sońsk, ul. Ciechanowska 16                                                                             |ciechanowski                            |MAZOWIECKIE                                       |06430|1|12335|R|93222
183110|B|NIKOLA|KUCHORSKI|Poczta Sypniewo koło Ostrołęki, ul. Ostrołęcka 31                                                             |makowski                                |MAZOWIECKIE                                       |06216|1|98380|O|41590
183309|B|KAROL|KUIDUB|Poczta Błonie, ul. Targowa 3a 95                                                                              |warszawski zachodni                     |MAZOWIECKIE                                       |05870|1|37570|R|91185
184370|B|MAKSYMILIAN|KUKLINSKI|Poczta Mokobody, ul. Chreptowicza 8a 90                                                                       |siedlecki                               |MAZOWIECKIE                                       |08124|1|86970|O|259885
184152|B|KAJA|KUKULLA|Poczta Jelonki koło Ostrowi Mazowieckiej, ul. Jelonki 24                                                      |ostrowski                               |MAZOWIECKIE                                       |07302|1|16625|R|34550
183428|B|LILIANNA|KUKÓWKA|Poczta Repki, ul. Parkowa 9                                                                                   |sokołowski                              |MAZOWIECKIE                                       |08307|1|9140|R|97650
182946|B|ARTUR|KULAS|Poczta Krasiniec 11                                                                                           |makowski                                |MAZOWIECKIE                                       |06211|1|79670|O|154500
183070|B|MILENA|KULMASZEWSKI|Poczta Filia UP Pruszków 001, ul. Partyzantów 2                                                               |pruszkowski                             |MAZOWIECKIE                                       |05802|1|56870|O|234680
183296|B|NIKOLA|KULOWIEC|Poczta Prostyń 44                                                                                             |ostrowski                               |MAZOWIECKIE                                       |07319|1|30310|O|99010
7962|A|OLIWIA|KUNEL|Poczta Filia UP Zegrze Południowe, ul. Profesora Groszkowskiego 24                                            |legionowski                             |MAZOWIECKIE                                       |05131|1|34000|R|424320
183444|B|MACIEJ|KUNERDT|Poczta Oddział UP Kuczbork, ul. 1 maja 17                                                                     |żuromiński                              |MAZOWIECKIE                                       |09311|1|56840|O|198335
183593|B|TYMOTEUSZ|KUPCZUN|Poczta Ceranów, ul. Ceranów 140                                                                               |sokołowski                              |MAZOWIECKIE                                       |08322|1|51710|R|83050
184346|B|FILIP|KURCISZ|Poczta Górzno koło Garwolina 86                                                                               |garwoliński                             |MAZOWIECKIE                                       |08404|1|11470|R|154500
7888|A|NINA|KURHOFER|Poczta Agencja Dziektarzewo, ul. Cicha 1                                                                      |płoński                                 |MAZOWIECKIE                                       |09105|1|23220|R|127950.75
183277|B|ŁUCJA|KURYLUK|Poczta Żelechów, ul. Traugutta 3a 97                                                                          |garwoliński                             |MAZOWIECKIE                                       |08430|1|42675|R|29000
7866|A|OLIWIA|KURYZKA|Poczta Pniewo, ul. Pniewo 70A 76                                                                              |pułtuski                                |MAZOWIECKIE                                       |07214|1|13870|O|241400.75
184041|B|FILIP|KUSMIEREK|Poczta Stare Załubice 62                                                                                      |wołomiński                              |MAZOWIECKIE                                       |05255|1|32095|R|69100
8216|A|MACIEJ|KUSSMANN|Poczta Zatory 22                                                                                              |pułtuski                                |MAZOWIECKIE                                       |07217|1|108520|O|28490.5
183226|B|JAGODA|KUTKO|Poczta Serock nad Narwią, ul. Radzymińska 4                                                                   |legionowski                             |MAZOWIECKIE                                       |05140|1|94340|O|4595
183347|B|TYMOTEUSZ|KUŚLING|Poczta Lesznowola, ul. Gminnej Rady Narodowej 60                                                              |piaseczyński                            |MAZOWIECKIE                                       |05506|1|30735|R|116400
183336|B|IGOR|KUŚPIEŃ|Poczta Leoncin, ul. Partyzantów 28                                                                            |nowodworski                             |MAZOWIECKIE                                       |05155|1|19270|R|112150
8076|A|KAJETAN|KUŹDRZAŁ|Poczta Słupno, ul. Miszewska 8                                                                                |płocki                                  |MAZOWIECKIE                                       |09472|1|68940|O|269969
183970|B|ANASTAZJA|KUŹNIECOFF|Skrytki Pocztowe Poczta Przasnysz 001, ul. 3 Maja 11                                                          |przasnyski                              |MAZOWIECKIE                                       |06300|1|86930|O|34550
183153|B|HANNA|KWIADAS|Skrytki Pocztowe Poczta Konstancin-Jeziorna 004, ul. Wilanowska 1                                             |piaseczyński                            |MAZOWIECKIE                                       |05520|1|17515|R|4295
7839|A|WIKTOR|KWILICZ|Poczta Kotuń, ul. Siedlecka 72                                                                                |siedlecki                               |MAZOWIECKIE                                       |08130|1|104600|O|288054.4
7969|A|ARTUR|KĄDZIELAWA|Poczta Filia UP Piaseczno koło Warszawy 001, ul. Kordiana 11                                                  |piaseczyński                            |MAZOWIECKIE                                       |05502|1|79100|O|87590
8022|A|LAURA|KĄDZIOREK|Poczta Pułtusk 004, ul. Tartaczna 71                                                                          |pułtuski                                |MAZOWIECKIE                                       |06102|1|15600|R|183255
8092|A|MAJA|KĄTUS|Poczta Ostrówek koło Węgrowa, ul. Fabryczna 136a 60                                                           |węgrowski                               |MAZOWIECKIE                                       |07132|1|23165|R|148975.5
184235|B|FRANCISZEK|KŁOPOCHA|Poczta Popowo nad Bugiem 38                                                                                   |wyszkowski                              |MAZOWIECKIE                                       |07204|1|28200|R|490270
184338|B|JAGODA|KŁOSTOWSKI|Poczta Głosków, ul. Południowa 13                                                                             |piaseczyński                            |MAZOWIECKIE                                       |05503|1|46990|R|40595
7722|A|JAN|KŁYMEŃKO|Poczta Sadowne, ul. Kościuszki 32                                                                             |węgrowski                               |MAZOWIECKIE                                       |07140|1|75560|O|128493
182953|B|ALEKSANDRA|LABIEDZIŃSKI|Poczta Bożewo, ul. Bożewo 14                                                                                  |sierpecki                               |MAZOWIECKIE                                       |09215|1|57620|O|32605
184048|B|ANTONI|LABIK|Skrytki Pocztowe Poczta Płock 009, ul. Gierzyńskiego 17                                                       |M. Płock                                |MAZOWIECKIE                                       |09407|1|77960|O|99000
184075|B|IGOR|LABNO|Poczta Sobików 84                                                                                             |piaseczyński                            |MAZOWIECKIE                                       |05533|1|22885|R|43985
184028|B|ALEKSANDRA|LADECKA|Poczta Wiązowna, ul. Lubelska 27b 2                                                                           |otwocki                                 |MAZOWIECKIE                                       |05462|1|38950|O|4990
182995|B|ZOFIA|LAIMERT|Poczta Grębków koło Kałuszyna 21                                                                              |węgrowski                               |MAZOWIECKIE                                       |07110|1|81050|O|261380
183252|B|PAWEŁ|LAMIRAND|Poczta Staroźreby, ul. Kościelna 39                                                                           |płocki                                  |MAZOWIECKIE                                       |09440|1|37610|O|197410
183470|B|ANTONI|LAMK|Poczta Pruszków 001, Rejonowy Urząd Poczty, ul. Kościuszki 30                                                 |pruszkowski                             |MAZOWIECKIE                                       |05800|1|36520|R|19830
183308|B|KAJETAN|LAMPASIK|Poczta Świercze, ul. Wiejska 3b 6                                                                             |pułtuski                                |MAZOWIECKIE                                       |06150|1|53850|R|38845
183163|B|FILIP|LASKUWSKI|Poczta Mława 001, ul. Żwirki 2                                                                                |mławski                                 |MAZOWIECKIE                                       |06500|1|63250|O|57893
7708|A|WIKTOR|LASSLER|Poczta Wyszków 001, ul. Daszyńskiego 27                                                                       |wyszkowski                              |MAZOWIECKIE                                       |07200|1|66780|O|41490
8243|A|ZOFIA|LASSONCZYK|Poczta Filia UP Legionowo 001, ul. Kardynała Stefana Wyszyńskiego 17                                          |legionowski                             |MAZOWIECKIE                                       |05122|1|34940|O|106744.5
184333|B|TYMOTEUSZ|LATOSEK VEL LATOSZEK|Poczta Ryki 0                                                                                                 |rycki                                   |LUBELSKIE                                         |08500|1|84810|O|110935
8686|A|GABRIEL|LAWRYNÓW|Poczta Lutocin, ul. Żeromskiego 2                                                                             |żuromiński                              |MAZOWIECKIE                                       |09317|1|12710|O|201762.5
8009|A|MILENA|LAŹNIK|Poczta Ryki 27                                                                                                |rycki                                   |LUBELSKIE                                         |08500|1|22655|R|636294.25
183504|B|JAKUB|LAŻER|Poczta Nieporęt, ul. Chłodna 1a 35                                                                            |legionowski                             |MAZOWIECKIE                                       |05126|1|21635|R|168685
184378|B|KLARA|LEBEDEK|Poczta Mława 001, ul. Żwirki 2                                                                                |mławski                                 |MAZOWIECKIE                                       |06500|1|16215|R|4995
184297|B|OSKAR|LEBUS|Poczta Pomiechówek, ul. Modlińska 5                                                                           |nowodworski                             |MAZOWIECKIE                                       |05180|1|28325|R|65100
8407|A|ALAN|LEFLER|Poczta Ułęż 1                                                                                                 |rycki                                   |LUBELSKIE                                         |08504|1|59930|O|149795.3
183733|B|JULIA|LEGON|Poczta Piastów 001, ul. 11 Listopada 1                                                                        |pruszkowski                             |MAZOWIECKIE                                       |05820|1|51115|R|201490
8272|A|MICHALINA|LEJBRANT|Skrytki Pocztowe Poczta Ciechanów 005, ul. Reutta 13                                                          |ciechanowski                            |MAZOWIECKIE                                       |06409|1|37935|R|251680.5
184373|B|KSAWERY|LELIWA-ROYCEWICZ|Poczta Sanniki, ul. Warszawska 154                                                                            |gostyniński                             |MAZOWIECKIE                                       |09540|1|14860|O|47715
8448|A|KAJETAN|LELIŁO|Skrytki Pocztowe Poczta Ostrołęka 004, ul. Korczaka 4                                                         |M. Ostrołęka                            |MAZOWIECKIE                                       |07409|1|31200|R|551643
183669|B|LEON|LEMBOR|Poczta Nowa Wieś koło Ostrołęki, ul. Parkowa 1                                                                |ostrołęcki                              |MAZOWIECKIE                                       |07416|1|37870|O|23415
7749|A|NELA|LENARSKI|Poczta Kłoczew 79                                                                                             |rycki                                   |LUBELSKIE                                         |08550|1|22125|R|201376.25
7960|A|LENA|LENIASZEK|Poczta Karczew, ul. Kościelna 57                                                                              |otwocki                                 |MAZOWIECKIE                                       |05480|1|29950|O|138700
184376|B|ANASTAZJA|LENIC|Poczta Pniewy koło Grójca 24                                                                                  |grójecki                                |MAZOWIECKIE                                       |05652|1|22430|O|82450
7929|A|TYMON|LENNE|Poczta Mochowo, ul. Mochowo 40                                                                                |sierpecki                               |MAZOWIECKIE                                       |09214|1|24400|O|76320
184123|B|LENA|LEONIENI|Poczta Szczutowo, ul. 3-go Maja 67                                                                            |sierpecki                               |MAZOWIECKIE                                       |09227|1|46500|O|49180
183038|B|NATAN|LESINIEWSKI|Instytucja ZUS oddział Płock, Al. Jachowicza 1                                                                |M. Płock                                |MAZOWIECKIE                                       |09403|1|26340|O|115350
183281|B|TYMON|LEWSZUN|Poczta Małkinia 23                                                                                            |ostrowski                               |MAZOWIECKIE                                       |07320|1|41400|R|14790
184145|B|ALEKSANDER|LIACHOW|Poczta Somianka, ul. Somianka-Parcele 97                                                                      |wyszkowski                              |MAZOWIECKIE                                       |07203|1|11465|R|409370
183664|B|KAJA|LIGIEJKO|Instytucja Rejonowy Urząd Poczty w Siedlcach, ul. Piłsudskiego 2                                              |M. Siedlce                              |MAZOWIECKIE                                       |08100|1|44895|R|93260
8559|A|ARTUR|LIGĘSKI|Poczta Zaręby koło Chorzel 22                                                                                 |przasnyski                              |MAZOWIECKIE                                       |06333|1|42515|R|588241.5
183532|B|JULIAN|LIMBICZ|Poczta Oddział UP Pokrzywnica, ul. Dzierżenin 59                                                              |pułtuski                                |MAZOWIECKIE                                       |06114|1|81480|O|181375
184319|B|BARTŁOMIEJ|LINZMEIER|Poczta Regimin 88                                                                                             |ciechanowski                            |MAZOWIECKIE                                       |06461|1|53560|O|14790
182975|B|LENA|LIPSKI|Poczta Czerwińsk nad Wisłą, ul. Klasztorna 4                                                                  |płoński                                 |MAZOWIECKIE                                       |09150|1|54365|R|99000
183370|B|ALEKSANDER|LIS VEL LISOWSKI|Skrytki Pocztowe Poczta Dęblin 003, ul. Lotnisko 55                                                           |rycki                                   |LUBELSKIE                                         |08521|1|38700|O|119180
7729|A|WIKTOR|LODWICH|Skrytki Pocztowe Poczta Ciechanów 004, ul. Kicińskiego 21/23                                                  |ciechanowski                            |MAZOWIECKIE                                       |06402|1|52080|R|134555
183800|B|WIKTORIA|LOEDL|Poczta Przasnysz 001, ul. 3 Maja 11                                                                           |przasnyski                              |MAZOWIECKIE                                       |06300|1|5795|R|192095
8002|A|MIŁOSZ|LOEGLER|Skrytki Pocztowe Poczta Józefów koło Otwocka 001, ul. Świderska 1                                             |otwocki                                 |MAZOWIECKIE                                       |05420|1|87130|O|409690.10000000003
8357|A|MAŁGORZATA|LONDOŃSKI|Skrytki Pocztowe Poczta Filia UP Pruszków 001, ul. Partyzantów 2                                              |pruszkowski                             |MAZOWIECKIE                                       |05802|1|96610|O|109606.5
183801|B|ANIELA|LOPKA|Poczta Platerów 19                                                                                            |łosicki                                 |MAZOWIECKIE                                       |08210|1|23075|R|140675
183058|B|SARA|LORYCH|Skrytki Pocztowe Poczta Ostrołęka 007, ul. Żeromskiego 13                                                     |M. Ostrołęka                            |MAZOWIECKIE                                       |07417|1|90340|O|69000
